continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
3,3,0,0,0.006739800197643229,0.7083333333333339,2,0.4788557600953835,3,0,1
1,0,1,0,0.0021275712304536657,0.7037037037037042,1,0.5093135053272779,3,1,1
1,0,1,0,0.005122115280811168,0.9305555555555554,4,0.36659402155653026,3,1,0
1,0,0,0,0.006798838808202118,0.8807749078542421,4,0.32446121179413406,3,1,1
1,0,0,1,0.0061817487273603,0.9166666666666679,4,0.06845565955383506,3,1,1
2,1,0,0,0.05506772187113329,0.8796296296296298,3,0.25273573848501935,3,1,0
1,3,1,0,0.0006477383137212566,0.6805555555555554,3,0.00030949493353651963,0,1,0
1,3,1,0,0.006533852631229292,0.7777777777777786,3,0.23350201803896203,3,1,0
3,3,1,0,0.004386880606133518,0.910376043152272,2,0.0020044525748279477,0,1,1
1,2,1,0,0.0015861284348815386,0.9166666666666679,2,0.2662826677417871,3,1,1
1,2,0,0,0.007616738222373545,0.9166666666666679,2,0.1168627907890466,3,1,1
3,0,0,0,0.002218489461865468,0.950069998764176,3,0.3607349458601739,3,0,1
1,0,1,0,0.007920676969581212,0.9583333333333339,2,0.36876739976224154,3,1,1
1,3,1,0,0.003609065014657155,0.9027777777777786,2,0.21400201365107258,3,0,0
1,3,1,0,0.0030987263250616985,0.9394168664404021,4,0.21625218164820206,3,0,1
4,3,0,1,0.0011044768682682965,0.9398148148148149,3,0.14269913121916056,3,1,0
2,3,0,1,0.0067314958602878285,0.5833333333333339,1,0.38854531060283604,3,1,1
5,2,0,0,0.0004617211569602803,0.8194444444444446,0,0.001476717072108513,0,1,1
1,3,0,0,0.003366578363879454,0.9583333333333339,2,0.12462120839074496,3,1,1
1,1,1,0,0.030482451833193917,0.9001584349562437,0,0.21634790307278612,3,1,1
1,3,0,0,0.001408415615475963,0.9444444444444446,4,0.11378526895448625,3,1,0
1,0,1,0,0.007963859523829296,0.8101851851851851,2,0.3239211427072995,3,1,0
1,0,1,0,0.0058462534982021115,0.9444444444444446,1,0.2530149920211948,3,1,0
1,3,1,0,0.003399795713301057,0.6111111111111125,1,0.4618233306776459,3,1,0
2,2,1,0,0.001622709729048522,0.9537037037037042,3,0.08724911520468213,3,1,1
2,2,0,0,0.0003903038557038341,0.9212962962962976,1,0.4258487147388735,3,1,1
1,1,0,0,0.002020685969763181,0.8736245573321053,3,0.47388989181238295,3,1,1
1,2,1,0,0.005204862945528857,0.955771296172068,3,0.3719083214202173,3,1,1
1,3,0,0,0.051016866109168814,0.5277777777777786,4,0.2707706486249484,3,0,1
2,0,1,0,0.001694084820501748,0.6481481481481488,4,0.1007436839642707,3,1,0
2,3,0,0,0.005912688197045317,0.9490740740740744,2,0.14632463407848886,3,1,0
3,3,1,0,0.001934910603808369,0.9166666666666679,2,0.29093034798308504,3,0,0
1,0,1,0,0.007463938415034173,0.9444444444444446,2,0.38894091455783086,3,1,0
1,0,0,0,0.007249686511264833,0.9444444444444446,2,0.29378375272119045,3,1,0
1,0,1,0,0.004069171169990885,0.7059935048739068,3,0.19563335533652285,3,1,1
1,0,1,0,0.0014001112781205623,0.9537037037037042,3,0.10595075680046903,3,1,0
2,2,1,0,0.004255142460907332,0.7129629629629637,1,0.5117008818396545,3,1,0
5,0,1,0,0.0016176849168320613,0.9537037037037042,2,0.07609255769549027,3,1,1
2,3,1,0,0.008257833066210482,0.8055555555555554,2,0.28264020834083176,3,1,0
5,0,1,0,0.5156877236980875,0.8888888888888893,3,0.14589854844403488,3,1,1
2,3,1,0,0.008036937692556822,0.9861111111111125,2,0.1792397415081779,3,1,0
1,3,0,0,0.003376543568705935,0.8703703703703702,3,0.4298499285763656,3,1,0
1,0,0,0,0.000526494988332406,0.9444444444444446,3,0.053087974685386875,3,1,0
3,3,1,0,0.010798960296963103,0.851851851851853,4,0.08982735810510126,3,1,0
0,3,1,0,0.006713226318105947,0.25,4,0.38777684647423105,3,1,0
1,0,0,1,0.006233235618963785,0.9444444444444446,4,0.043127012954465964,3,1,1
2,0,1,0,0.006117587161053906,0.9533061717771516,4,0.41134544983849214,3,1,1
1,3,1,0,0.004504272581569354,0.9444444444444446,1,0.433782879742181,3,1,0
1,0,0,1,0.0010654806056784299,0.9037167328083257,4,0.29140875150004164,3,1,1
5,3,1,0,0.0013658592300833247,0.9439481456067773,0,0.3830251727397757,3,1,1
2,3,1,0,0.0007108512776223021,0.9027777777777786,3,0.35948684049398555,3,1,0
2,0,1,0,0.006779661016949152,0.4398148148148149,2,0.025877295840193427,3,1,0
5,0,0,0,0.004954367666232073,0.8564814814814827,2,0.0004209466676518421,0,1,1
1,2,1,0,0.0026762597187343093,0.9301605694700864,4,0.3515174786578516,3,1,1
2,1,1,0,0.0018452237603700412,0.9212962962962976,2,0.1338669941089499,3,1,0
1,0,0,0,0.00274873566463764,0.8101851851851851,2,0.3303647755143211,3,0,1
1,0,0,0,0.006102027088748453,0.8148148148148149,4,0.060875338917938525,3,1,1
1,2,1,0,0.004876306895091306,0.9120370370370381,3,0.5928137273437073,3,0,1
1,2,0,0,0.0033366827494000113,0.9722222222222232,4,0.09606955494200747,3,1,1
1,0,1,0,0.0020279191821888573,0.5277777777777786,1,0.33995688699452065,3,1,0
3,0,1,0,0.0029712919057623796,0.9444444444444446,3,0.08054883512581225,3,1,0
1,0,0,0,0.0022538680409517524,0.24002355862062982,3,0.002061541756792052,0,1,1
1,0,0,0,0.0014122543257864615,0.9658944968408618,1,0.085107198474281,3,1,1
1,3,1,0,0.001890067182089205,0.893518518518519,2,0.4961492730862067,3,0,0
1,0,0,0,0.0022272232787184745,0.9212962962962976,3,0.06794668129466487,3,1,0
2,0,0,0,0.0018419020254278808,0.9212962962962976,3,0.21651022041799584,3,1,0
2,0,0,0,0.019515192785191704,0.7824074074074083,4,0.2584573032243599,3,1,0
1,0,1,0,0.00445776829237911,0.9444444444444446,2,0.3835702493987799,3,1,0
1,0,0,0,0.0029157805396133087,0.8166326562316475,4,0.3688013362499372,3,1,1
1,0,1,0,0.003504430363979106,0.9027777777777786,3,0.08923320031206736,3,1,0
3,3,1,0,0.0010280769645986097,0.8148148148148149,3,0.41612975811979414,3,1,0
1,0,1,0,0.002336840531809764,0.9212962962962976,1,0.03579724984407219,3,1,0
2,0,0,1,0.315885366927146,0.8611111111111125,2,0.12893936277406245,3,1,0
1,3,1,0,0.004894576437273188,0.893518518518519,1,0.3784856045207793,3,1,0
1,3,1,0,0.003401456580772137,0.4120370370370381,2,0.22627096795218152,3,1,0
1,0,1,0,0.0033582740265240534,0.8888888888888893,2,0.12131471369373155,3,0,1
1,0,1,0,0.002228884146189555,0.6759259259259274,3,0.38209105776566377,3,1,0
3,2,1,1,0.004474376967089911,0.3240740740740744,2,0.38504668420991006,3,1,1
1,0,0,0,0.002152484242519868,0.9259259259259274,4,0.18333500056842064,3,1,1
1,0,1,0,0.003150665592639035,0.9675925925925934,1,0.5713911215682673,3,1,0
1,0,1,1,0.0014765111817902489,0.9212962962962976,3,0.40396465455599967,3,1,0
1,0,0,1,0.002654066218786072,0.9166666666666679,3,0.34902329131849846,3,1,1
1,0,0,0,0.0034969899114403596,0.9100298318754021,2,0.001314215397566246,0,1,1
3,3,0,0,0.001282189687673872,0.17592592592592737,0,0.42161896662424414,3,0,0
1,1,1,1,0.01098829918866624,0.8564814814814827,3,0.1867191875214039,3,1,0
1,0,0,1,0.0030246646205532315,0.9393378251788941,4,0.1428975846892956,3,1,1
1,3,1,0,0.0032918393276808477,0.9351851851851851,3,0.17845649078892062,3,0,0
3,1,1,0,0.004101981582032783,0.8543031569987442,4,0.22455617488910443,3,1,1
2,2,0,0,0.00412061219574984,0.17592592592592737,4,0.20314968992051052,3,1,1
2,0,1,0,0.0022454928209003563,0.9490740740740744,4,0.06728529463819899,3,1,0
1,3,1,1,0.001821971615774919,0.893518518518519,4,0.16654980795879362,3,1,0
1,2,1,0,0.004429533545370747,0.8796296296296298,4,0.20911316578912492,3,1,1
5,3,0,0,0.0034633685621193256,0.760394334615937,1,0.0012972878335882718,0,1,1
2,0,1,0,0.007618399089844626,0.9259259259259274,3,0.13591615868767712,3,1,0
1,3,0,0,0.0013901460732940814,0.9120370370370381,4,0.24253900581924798,3,1,1
3,0,0,0,0.0008024757072605567,0.9533459610026171,2,0.20745124793021757,3,1,1
1,1,0,0,0.003080909158853669,0.9814814814814827,4,0.38430293749661165,3,1,0
2,2,1,0,0.0025710228452320645,0.8425925925925934,2,0.0013681302399320787,0,1,1
1,2,1,0,0.006086964299786278,0.8789904070886219,2,0.03404250734177982,3,1,1
2,1,0,0,0.0020063279050648152,0.9398148148148149,4,0.08572636610822847,3,1,0
1,2,0,1,0.005203374990185338,0.7297024229796047,3,0.1673188781927235,3,1,1
0,0,1,0,0.00675142626994079,0.9259259259259274,1,0.2587051665829217,3,1,0
1,0,1,1,0.0053081324375721444,0.9259259259259274,4,0.38139333118301844,3,1,0
2,0,0,0,0.0012971374949135933,0.9444444444444446,4,0.18090943580603305,3,1,0
2,1,1,0,0.0033250566771024503,0.9490740740740744,4,0.4610637009104053,3,1,1
1,3,0,0,0.021551416304735962,0.9305555555555554,2,0.5387541398839413,3,0,0
3,0,1,0,0.004304968485039737,0.17592592592592737,4,0.43446863921120515,3,1,1
1,0,0,1,0.006213305209310824,0.9537037037037042,3,0.5124840072488216,3,1,1
1,0,0,0,0.002904857206919174,0.9861111111111125,3,0.00040316422601629245,0,1,0
1,3,0,0,0.0013166517942269434,0.9380799489697419,2,0.0005424559785369757,0,1,1
2,0,0,0,0.003765186556938689,0.9444444444444446,3,0.1769342551397953,3,1,0
3,2,1,0,0.005734975377639741,0.25,4,0.33577190590964173,3,1,0
1,2,0,0,0.0024298491101902523,0.8611111111111125,1,0.21397629375504384,3,1,0
1,0,0,0,0.0024481186523721337,0.17592592592592737,3,0.1894831208550537,3,1,1
1,1,1,0,0.0070188259327846935,0.9490740740740744,2,0.3505740663406836,3,1,0
1,2,0,0,0.11251643121061958,0.8984698052583729,2,0.0023288623721760496,0,1,1
1,2,0,0,0.0021591277124041884,0.8981481481481488,2,0.16399598831901063,3,1,1
1,0,1,0,0.003284633781309912,0.5933677907782012,4,0.33861870551992074,3,0,1
1,2,0,0,0.0040226210149561115,0.8842592592592595,2,0.45283671755365007,3,1,0
1,3,1,0,0.004844750413140784,0.9675925925925934,3,0.22871789808496082,3,1,0
1,0,1,0,0.002004667037593735,0.9351851851851851,4,0.0896889531103937,3,1,1
2,2,1,0,0.001076242121259934,0.8472222222222232,3,0.15649984473625564,3,1,1
1,0,1,0,0.004331542364577019,0.9583333333333339,4,0.1464551132099866,3,1,0
1,0,0,0,0.0013253722419219558,0.9537037037037042,4,0.19623874445933484,3,1,0
1,0,1,0,0.0022781630568078906,0.9594692332153593,1,0.22081898664612146,3,1,1
1,2,0,0,0.00538121060629967,0.851851851851853,4,0.19359645589581845,3,1,0
2,3,1,0,0.00040857339788571566,0.9166666666666679,4,0.3669124031683938,3,1,0
3,0,0,0,0.009118162416229997,0.9166666666666679,4,0.23560196453177273,3,1,0
1,3,0,0,0.0012197161032852658,0.95346622647333,4,0.12744961169126953,2,1,1
1,3,0,0,0.0016309718566007024,0.7407407407407423,4,0.3725491016490963,3,1,1
1,3,1,1,0.0022836927727351995,0.7407407407407423,4,0.04420975478947797,3,1,1
1,1,1,1,0.0028351007731338075,0.9166666666666679,3,0.3153144384494917,3,1,0
1,3,1,0,0.0017721455916425149,0.6481481481481488,1,0.3000595326622901,3,1,0
3,0,1,0,0.0021179249040576224,0.8025820220599195,2,0.14859852101403956,3,1,1
2,1,1,0,0.0058246622210780695,0.9907407407407423,4,0.14582690239992074,3,1,0
2,2,1,0,0.004314635966237915,0.9686630113187849,4,0.05001138347329292,3,1,1
1,3,0,1,0.004866341690264826,0.851851851851853,2,0.37641353952305445,3,0,1
2,2,0,1,0.002091032146089903,0.9444444444444446,3,0.169103596271054,3,1,1
1,3,1,0,0.0029928831828864213,0.9212962962962976,1,0.2755482837817779,3,1,0
1,2,1,0,0.0035082140716617334,0.9346777806257199,3,0.378930795905019,3,1,1
1,3,0,0,0.002041206121957498,0.7129629629629637,2,0.0998292335804966,2,1,0
1,3,1,0,0.009676474848697303,0.9510608656224804,1,0.36398337471577635,3,0,1
1,3,0,0,0.0031187769014340144,0.8239767607340175,4,0.2618322513534202,3,1,1
1,3,1,0,0.0039196472317491425,0.3611111111111125,1,0.2857175422102567,3,1,0
3,2,1,0,0.0038598560027902572,0.5138888888888893,3,0.26932131212084,3,1,1
1,3,1,0,0.008075137644391666,0.9490740740740744,1,0.0018663788226225622,3,1,0
1,0,0,0,0.002792478000265447,0.8597539415797749,1,0.062493278398857564,3,1,1
1,0,1,0,0.0004783298316710818,0.9722222222222232,3,0.16826993956798403,3,1,0
1,1,1,0,0.2063561398118237,0.7962962962962976,3,0.11395309049288563,3,1,0
1,3,1,0,0.007786146704423721,0.9814814814814827,2,0.08005317106373366,3,1,0
3,3,0,0,0.004858037352909425,0.8240740740740744,4,0.13363520176946567,3,0,0
1,3,0,0,0.0006831070446133602,0.9278670859433489,2,0.41731136118730416,3,0,1
1,1,0,0,0.001934910603808369,0.9537037037037042,2,0.23848581962181473,3,1,0
0,3,1,0,0.004367096414076178,0.5061419338830802,2,0.001233196176392148,0,1,1
1,2,0,0,0.0010712595188466937,0.893518518518519,2,0.0015115955693601369,0,1,1
3,0,0,0,0.003981099328179108,0.4490740740740744,1,0.37195810793584183,3,0,0
1,3,0,1,0.0038997130980193474,0.9624346539019137,4,0.16563256938440277,3,1,1
1,0,0,0,0.004731811425107334,0.9444444444444446,4,0.34281856219858414,3,1,0
1,0,1,0,0.0009546099922644652,0.9383825532663812,3,0.5095911374013714,3,1,1
1,0,1,1,0.00010795638562020942,0.7824074074074083,3,0.17033138453555813,3,1,0
1,0,0,0,0.007919016102110132,0.9212962962962976,3,0.0005240092044985496,0,1,0
1,0,0,0,0.0020744234713791013,0.8888888888888893,4,0.2889419587981406,3,1,1
1,2,0,0,0.007267956053446716,0.9629629629629637,3,0.26500431685585746,3,1,0
1,2,0,0,0.0001179215904466903,0.9583333333333339,2,0.4578392529949987,3,1,0
1,0,0,0,0.004462471422603196,0.9376792307238935,3,0.2422862345651699,3,1,1
1,3,0,0,0.004611082827185627,0.8050664084798107,4,0.3485664152498592,3,1,1
3,0,0,0,0.008025311620259261,0.9212962962962976,4,0.3166635895364261,3,0,1
3,0,0,1,0.002587419685517356,0.943373338689777,4,0.14362294753574092,3,1,1
2,3,1,0,0.00263247494166203,0.46759259259259345,2,0.22046425500649983,3,1,0
1,2,1,0,0.005484917350842593,0.955895532099973,3,0.35593176151698397,3,1,1
1,0,1,0,0.004218603376543569,0.9861111111111125,4,0.6230375186370603,3,1,1
1,0,1,0,0.0062406624101822815,0.9192849023824997,4,0.29021110102369274,3,1,1
1,3,1,0,0.0015130502661540122,0.7777777777777786,4,0.000412750447922249,0,1,1
1,1,1,0,0.0018734585073784036,0.9722222222222232,2,0.2868214927780475,3,1,0
1,3,1,0,0.00019764322905853725,0.9537037037037042,2,0.21909790510967533,3,1,0
1,0,1,0,0.0030941960986223104,0.6759259259259274,4,0.2475751243647901,3,1,0
3,3,1,0,0.0022919971100906003,0.9166666666666679,3,0.3524997378254459,3,1,0
3,3,1,0,0.0020893712786188225,0.9814814814814827,4,0.10968418297504576,3,1,0
2,0,0,1,0.003310108869862729,0.8611111111111125,4,0.18793519663742225,3,1,1
2,3,0,0,0.0010412188065471932,0.7915882973302839,3,0.0012614537831241042,0,1,1
1,0,1,0,0.0004660031805247196,0.9675925925925934,2,0.2285393310773904,3,1,1
1,0,0,0,0.003341665351813252,0.9583333333333339,2,0.0021912289413460254,0,1,1
1,0,1,0,0.00017605195193449538,0.9444444444444446,3,0.2520378239372386,3,1,0
1,2,0,0,0.004406281400775625,0.9953703703703702,1,0.2585295444914028,3,1,0
0,0,0,0,0.0001478172049261329,0.8796296296296298,2,0.002179451672511629,0,1,1
1,0,1,1,0.004313272822395137,0.3379629629629637,4,0.6394506029336189,3,1,0
3,3,1,0,0.0062033400044843425,0.875,4,0.3667415428603053,3,1,1
5,3,0,0,0.0008138250608292711,0.8333333333333339,1,0.0004819529452760344,0,1,1
0,1,1,0,0.004358116244114301,0.9722222222222232,4,0.4096026061376049,3,1,0
1,2,1,0,0.00013785200009965205,0.893518518518519,2,0.0018611593440874268,0,1,1
1,0,0,0,0.004846411280611864,0.9027777777777786,2,0.2841238798096752,3,1,0
1,0,0,0,0.002531162025926141,0.9259259259259274,4,0.31402170823070313,3,0,1
1,0,0,0,0.0018568498326676022,0.9490740740740744,3,0.0895341638213828,3,1,0
1,0,0,0,0.004726235206916847,0.9435734521427889,1,0.6599154497814983,3,0,1
1,0,0,0,0.0033051262674494886,0.9583333333333339,3,0.18301696355930536,3,1,0
2,1,0,0,0.0062265921490794645,0.375,4,0.38096154393945697,3,1,0
1,0,1,0,0.0073509994270007225,0.9212962962962976,1,0.031317602081914114,3,1,0
1,3,0,0,0.0023982926282397296,0.8240740740740744,3,0.002935575889976861,0,1,0
1,2,1,0,0.001630093806652145,0.894465297864319,2,0.0024853815390804674,0,1,1
5,2,1,0,0.017927403482839086,0.6759259259259274,2,0.000325252677388468,0,1,0
1,0,0,0,0.0031204059469262645,0.9452307706918631,3,0.24570369174273352,3,1,1
1,3,0,0,0.0015025677905337244,0.9219616429257108,2,0.0007030229773927481,0,1,1
3,3,1,0,0.003957847183583986,0.8148148148148149,2,0.3253528104886793,3,1,1
5,0,1,1,0.007450651475265531,0.8287037037037042,4,0.4174828564745721,3,1,0
2,0,1,0,0.0018402411579568007,0.9166666666666679,3,0.22333792865170704,3,1,0
1,1,0,0,0.0035675433278801517,0.9861111111111125,1,0.3608376832671387,3,1,0
1,3,1,1,0.004099020918625799,0.8472222222222232,3,0.30843165643110504,3,1,0
1,0,0,0,0.006331226799757513,0.9629629629629637,2,0.385215194953806,3,0,1
2,0,1,0,0.005696775425804898,0.976851851851853,4,0.37830155532568943,3,1,1
1,0,0,0,0.0009761098967158584,0.9778687594951576,3,0.3541183912005058,3,0,1
1,2,1,0,0.0038399255931372955,0.9490740740740744,1,0.3479689322189335,3,1,0
1,2,0,0,0.003011152725068303,0.9490740740740744,2,0.1389262323661475,3,1,1
3,2,1,0,0.00040857339788571566,0.9629629629629637,4,0.6504530481523291,3,0,1
2,0,0,0,0.0027005705079763158,0.768518518518519,4,0.02015701552927818,3,1,0
1,0,1,0,0.004565724677999319,0.9212962962962976,2,0.2168500927103413,3,1,0
1,3,0,0,0.0008636510849616754,0.9074074074074083,4,0.3234368505359133,3,0,0
1,0,0,0,0.0037386126774014068,0.25462962962962976,2,0.1623836233874558,3,1,1
1,0,1,0,0.006316322486913266,0.9584837098242408,4,0.19945775565372845,3,1,1
1,3,1,1,0.0018967106519735258,0.9120370370370381,3,0.36087308336764107,3,1,0
1,3,0,0,0.0024564229897275345,0.875,3,0.23754718439061775,3,1,0
1,3,0,0,0.00274541392969548,0.8564814814814827,2,0.34665408476921156,3,0,0
3,3,1,0,0.004092377448741478,0.8888888888888893,3,0.3354047473451391,3,0,1
2,2,0,0,0.008412293741020935,0.9444444444444446,3,0.3594100880636928,3,1,1
1,2,0,0,0.004733472292578414,0.9490740740740744,1,0.32119696399978914,3,1,1
1,0,1,0,0.003343326219284332,0.9675925925925934,2,0.21856026216735497,3,1,0
5,0,0,1,0.000858668482548435,0.9259259259259274,4,0.3528138902217627,3,1,1
1,0,1,0,0.0007806077114076681,0.9814814814814827,3,0.1108259458625768,3,1,1
2,1,1,0,0.00028234747008362465,0.9398148148148149,4,0.0005384051409444459,3,1,0
1,0,0,0,0.007930642174407693,0.8564814814814827,2,0.3661461632938912,3,1,1
1,0,1,0,0.004270090268147054,0.9212962962962976,3,0.35260584414438534,3,1,0
1,0,0,0,0.0031833449447752253,0.922868805323151,1,0.3214698014440961,3,1,1
1,0,0,0,0.0035511383209157824,0.8799462787839567,1,0.19363255003924296,3,1,1
1,0,0,0,0.0017387156620362852,0.9163267458448319,1,0.27796385575599675,3,1,1
2,3,1,0,0.007854242270738006,0.9490740740740744,4,0.062232729143308456,3,1,0
1,0,1,0,0.003946221111286425,0.9537037037037042,3,0.19701453922822082,3,1,1
3,1,1,0,0.007216469161843231,0.9490740740740744,2,0.1345587684623072,3,1,0
1,0,0,0,1.9930409652961737e-05,0.9861111111111125,3,0.0003190185003973393,0,1,1
1,0,0,0,0.005939393400768974,0.8678904247444228,2,0.0011572840263991083,0,1,1
1,3,1,0,0.006371087619063437,0.8703703703703702,3,0.381659803089986,3,1,0
1,1,1,0,0.006623539474667619,0.976851851851853,2,0.22938996742662254,3,1,0
1,0,0,0,0.0017828799828823712,0.9263426705159629,4,0.14186606988912495,3,1,1
1,3,0,0,0.005122115280811168,0.8981481481481488,1,0.40994579914734264,3,1,0
2,3,0,1,0.0021043190858585437,0.8796296296296298,4,0.30963999030409417,3,1,0
2,1,0,0,0.0024009878956684884,0.9162444785015801,3,0.0023410401232284127,3,1,1
2,2,0,0,0.0026120749890044823,0.9012588603650225,2,0.03217824176382403,3,1,1
1,2,1,0,0.0008106110524217441,0.9165638758657981,2,0.0022197090585182244,0,1,1
1,2,1,0,0.0066966176433951455,0.9398148148148149,3,0.08756237822339973,3,1,1
2,0,0,0,0.02768998247784818,0.9398148148148149,2,0.24671092332721584,3,1,0
1,3,0,0,0.007872511812919888,0.8240740740740744,2,0.0025165868792103234,0,1,1
1,0,1,0,0.004788280919124059,0.9120370370370381,3,0.0012259593637365502,0,1,1
1,2,0,0,0.006430878848022323,0.8888888888888893,1,0.28784524488806307,2,1,1
5,3,1,0,0.000538121060629967,0.8009259259259274,4,0.04536429930621696,3,1,0
3,0,0,0,0.0037618648219965287,0.768518518518519,4,0.10291499455349247,3,1,1
1,0,1,0,0.003841586460608376,0.8703703703703702,2,0.3255996087114738,2,1,1
1,1,0,0,0.0005098863136216046,0.9861111111111125,1,0.7706481685064256,3,0,0
3,0,0,0,0.004981057646356357,0.55591394581337,2,0.0003267184605260234,0,1,1
1,0,1,0,0.005198325850761157,0.7915351112156314,2,0.3663106221598548,3,1,1
5,2,1,0,0.0003986081930592348,0.8842592592592595,2,0.13482079186107002,3,1,1
1,3,1,0,0.0018037020735930376,0.17592592592592737,3,0.2998896121798786,3,1,0
1,0,1,0,0.005798088341540787,0.8657407407407423,4,0.19402573693757444,3,1,1
1,0,1,0,0.08089587191390063,0.25462962962962976,3,0.2431107017786003,3,1,0
1,0,0,0,0.003263534607569653,0.9861111111111125,2,0.0028313133255384966,0,1,1
2,1,0,1,0.0008188076632425115,0.8842592592592595,4,0.19754184408809358,3,1,0
1,3,1,0,0.0009068336392097592,0.518518518518519,1,0.4256245976424185,3,1,0
1,3,0,0,0.001865154170023003,0.9120370370370381,2,0.25891709727309753,3,0,0
3,3,0,0,0.0031375890550402867,0.9478485848701829,2,0.5792467134288003,3,0,1
1,3,0,1,0.0035094129663923467,0.5925925925925934,3,0.4585065605532301,3,1,1
2,3,1,0,0.002919805014158895,0.9259259259259274,1,0.09581241863676536,3,1,0
2,3,1,0,0.006394339763658559,0.7870370370370381,2,0.3117607069443678,3,0,0
1,3,0,0,0.003115787375746352,0.9490740740740744,1,0.6402672487919341,3,0,1
1,1,1,0,0.0037518996171700477,0.9722222222222232,1,0.2736757751028144,3,1,0
1,3,1,0,0.0027321269899268385,0.9629629629629637,3,0.01273026240901237,3,1,0
1,2,1,0,0.00040095529823628976,0.9460610010730388,1,0.31965750127502046,3,1,1
3,0,0,0,0.0052538463109456516,0.8913796784098688,4,0.2289467041552188,3,1,1
1,3,1,0,0.0015047459287986114,0.9120370370370381,2,0.3861792054782834,3,1,0
2,0,1,0,0.005636984196846013,0.7037037037037042,3,0.27936826790121133,3,1,1
1,3,1,0,0.0008138250608292711,0.6527777777777786,3,0.2914759167886152,3,1,0
1,3,0,0,0.0035343681652654007,0.9311004522715941,3,0.4022494047104387,3,1,1
1,0,0,0,0.00423022944884113,0.9907407407407423,3,0.5848148083512507,3,1,0
2,2,1,0,0.0014160871295020433,0.9457322174929634,4,0.0437322449535659,3,1,1
1,3,0,0,0.0003238691568606283,0.8379629629629637,4,0.4433635566766431,3,0,1
1,0,1,0,0.004434516147783988,0.9351851851851851,1,0.055465295063019,3,1,0
0,3,1,0,0.0014864763866167298,0.8611111111111125,2,0.18705689821469218,3,1,0
1,2,0,0,0.006159866095900976,0.8662495690173035,2,0.30453894693148004,3,0,1
3,0,1,0,0.0025892923874139464,0.5509259259259274,2,0.0006373374572157243,0,1,0
1,3,1,0,0.00035542563881115104,0.9259259259259274,3,0.041274741855081676,3,1,0
1,3,0,0,0.002041206121957498,0.9398148148148149,4,0.08088783024752583,3,1,1
0,3,1,0,0.0070935649689833,0.9722222222222232,3,0.17466570392052097,3,1,0
1,0,1,0,0.006537174366171451,0.9166666666666679,2,0.21554564599811213,3,1,0
1,2,1,0,0.0012091787510558067,0.8476216238949064,4,0.1385520633429994,3,1,1
1,3,0,0,0.007370929836653685,1.0,1,0.39186446161896715,3,1,1
2,3,1,0,0.004999211087951237,0.8981481481481488,4,0.11946629587962318,3,1,0
1,3,1,0,0.004721846220280853,0.9537037037037042,2,0.19007665209763625,3,1,1
1,3,0,0,0.0004285038075386774,0.3148148148148149,3,0.43614835831628224,3,0,0
2,1,0,0,0.0052965063652745835,0.24074074074074225,4,0.17212300555124982,3,1,0
3,2,1,0,0.004612228967189563,0.9305555555555554,2,0.22691819456844647,3,1,1
3,0,1,0,0.004816515666132421,0.9444444444444446,1,0.7100928505696066,3,1,0
2,1,1,0,0.0073061560052815585,0.9629629629629637,4,0.26828440245134566,3,1,0
1,3,0,0,0.004236872918725451,0.9861111111111125,1,0.2895053529640123,3,1,0
1,0,0,0,0.0010812247236731743,0.7314814814814827,2,0.18678344027019186,3,1,1
1,2,1,0,0.006057334707314566,0.9186961456792402,4,0.08229892510547514,3,1,1
1,1,1,0,0.0003022778797365864,0.9675925925925934,3,0.17686762149929214,3,1,0
1,3,1,0,0.0027883286047836724,0.527297339311877,2,0.29824828589664787,3,1,1
1,3,0,0,0.19474003271908918,0.9629629629629637,2,0.05405665301072702,3,1,1
1,2,0,1,0.003607404147186075,0.9212962962962976,1,0.5755471246947703,3,1,1
1,3,0,0,0.0032163341893785774,0.9861111111111125,3,0.19429631300788702,3,1,1
1,3,0,0,0.05083516555966902,0.8734879239773881,4,0.38143762326118025,3,1,1
1,0,0,1,0.0018771609900521344,0.7045688768016815,2,0.31593351971244277,3,1,1
1,0,0,0,0.0012223984587149868,0.6157407407407423,2,0.588728023177848,3,1,1
1,0,1,0,0.00608445259683227,0.9166666666666679,3,0.2466485863451842,3,1,1
1,0,1,0,0.006391018028716399,0.9166666666666679,1,0.03855526227595655,3,1,0
1,3,0,0,0.005666879811325455,0.8287037037037042,4,0.260816109036154,3,0,0
1,2,1,0,0.007613416487431386,0.7638888888888893,1,0.14215074293659918,3,1,1
3,2,1,0,0.004887932967388867,0.9444444444444446,4,0.16164445049245238,3,1,0
1,2,1,0,0.0033800866910877786,0.7856023302569709,4,0.46977141137323636,3,0,1
3,2,0,0,0.0004019299280013951,0.9212962962962976,3,0.3450979214131446,3,1,1
1,2,1,0,0.000367019025812101,0.9489010193798847,2,0.2751751028155398,3,1,1
1,0,1,0,0.00012788679527317117,0.9583333333333339,1,0.2560968057263471,3,1,1
3,0,1,0,0.02872636377980219,0.7916666666666679,4,0.32215123166474774,3,1,0
1,2,0,0,0.0011976171160080476,0.9043592952568705,1,0.2987561267275768,3,1,1
1,0,0,0,0.0004368081448940782,1.0,2,0.26245601086004655,3,1,1
